대학,학년도,전형구분,전형,모집단위,모집,경쟁률,충원,50%cut,70%cut,canon2026
서울대,2024,학생부종합,지역균형전형,통계학과,7,3.71:1,0,1.26,1.26,
서울대,2024,학생부종합,지역균형전형,화학교육과,6,5.00:1,0,1.27,1.27,
서울대,2025,학생부종합,기회균형특별전형(사회통합),경영대학,7,11.14:1,0,1.25,1.46,
서울대,2025,학생부종합,기회균형특별전형(사회통합),경제학부,8,7.13:1,1,1.72,1.95,
서울대,2025,학생부종합,기회균형특별전형(사회통합),교육학과,1,14.00:1,0,-,-,
서울대,2025,학생부종합,기회균형특별전형(사회통합),국어교육과,1,9.00:1,0,-,-,
서울대,2025,학생부종합,기회균형특별전형(사회통합),농경제사회학부,2,12.00:1,0,-,-,
서울대,2025,학생부종합,기회균형특별전형(사회통합),독어교육과,1,6.00:1,0,-,-,
서울대,2025,학생부종합,기회균형특별전형(사회통합),물리교육과,1,7.00:1,0,-,-,
서울대,2025,학생부종합,기회균형특별전형(사회통합),불어교육과,1,5.00:1,0,-,-,
서울대,2025,학생부종합,기회균형특별전형(사회통합),사회교육과,1,9.00:1,0,-,-,
서울대,2025,학생부종합,기회균형특별전형(사회통합),사회복지학과,1,21.00:1,0,-,-,
서울대,2025,학생부종합,기회균형특별전형(사회통합),사회학과,1,21.00:1,0,-,-,
서울대,2025,학생부종합,기회균형특별전형(사회통합),생물교육과,1,10.00:1,1,-,-,
서울대,2025,학생부종합,기회균형특별전형(사회통합),소비자아동학부 소비자학전공,1,12.00:1,0,-,-,
서울대,2025,학생부종합,기회균형특별전형(사회통합),소비자아동학부 아동가족학전공,1,10.00:1,0,-,-,
서울대,2025,학생부종합,기회균형특별전형(사회통합),수학교육과,1,11.00:1,0,-,-,
서울대,2025,학생부종합,기회균형특별전형(사회통합),심리학과,1,12.00:1,0,-,-,
서울대,2025,학생부종합,기회균형특별전형(사회통합),언론정보학과,1,13.00:1,1,-,-,
서울대,2025,학생부종합,기회균형특별전형(사회통합),역사교육과,1,12.00:1,1,-,-,
서울대,2025,학생부종합,기회균형특별전형(사회통합),영어교육과,1,8.00:1,0,-,-,
서울대,2025,학생부종합,기회균형특별전형(사회통합),윤리교육과,1,10.00:1,0,-,-,
서울대,2025,학생부종합,기회균형특별전형(사회통합),의류학과,1,10.00:1,0,-,-,
서울대,2025,학생부종합,기회균형특별전형(사회통합),인문계열,14,14.21:1,0,1.59,1.67,
서울대,2025,학생부종합,기회균형특별전형(사회통합),자유전공학부,6,12.50:1,1,1.59,1.66,
서울대,2025,학생부종합,기회균형특별전형(사회통합),정치외교학부,4,11.50:1,0,1.55,1.55,
서울대,2025,학생부종합,기회균형특별전형(사회통합),지구과학교육과,1,8.00:1,0,-,-,
서울대,2025,학생부종합,기회균형특별전형(사회통합),지리교육과,1,7.00:1,0,-,-,
서울대,2025,학생부종합,기회균형특별전형(사회통합),지리학과,1,6.00:1,0,-,-,
서울대,2025,학생부종합,기회균형특별전형(사회통합),체육교육과,2,15.50:1,0,-,-,
서울대,2025,학생부종합,기회균형특별전형(사회통합),통계학과,2,7.50:1,0,-,-,
서울대,2025,학생부종합,기회균형특별전형(사회통합),화학교육과,1,8.00:1,0,-,-,
서울대,2025,학생부종합,일반전형,경영대학,47,6.17:1,1,1.73,1.85,
서울대,2025,학생부종합,일반전형,경제학부,60,5.57:1,0,1.84,2.03,
서울대,2025,학생부종합,일반전형,고고미술사학과,9,11.33:1,0,2.14,2.64,
서울대,2025,학생부종합,일반전형,교육학과,11,9.73:1,1,1.66,1.74,
서울대,2025,학생부종합,일반전형,국어교육과,9,7.67:1,0,1.50,1.55,
서울대,2025,학생부종합,일반전형,국어국문학과,9,12.56:1,1,1.77,1.86,
서울대,2025,학생부종합,일반전형,노어노문학과,9,7.44:1,0,2.28,2.51,
서울대,2025,학생부종합,일반전형,농경제사회학부,15,13.20:1,0,2.60,2.75,
서울대,2025,학생부종합,일반전형,독어교육과,10,5.40:1,0,2.35,3.25,
서울대,2025,학생부종합,일반전형,독어독문학과,9,6.22:1,0,2.16,2.56,
서울대,2025,학생부종합,일반전형,물리교육과,7,11.29:1,2,1.74,1.88,
서울대,2025,학생부종합,일반전형,미학과,9,13.56:1,0,1.51,2.25,
서울대,2025,학생부종합,일반전형,불어교육과,9,5.89:1,0,2.34,2.51,
서울대,2025,학생부종합,일반전형,불어불문학과,9,5.56:1,0,2.09,2.10,
서울대,2025,학생부종합,일반전형,사회교육과,6,13.17:1,0,1.49,1.50,
서울대,2025,학생부종합,일반전형,사회복지학과,6,15.67:1,0,1.73,2.31,
서울대,2025,학생부종합,일반전형,사회학과,10,18.50:1,0,1.90,2.05,
서울대,2025,학생부종합,일반전형,생물교육과,7,16.57:1,1,2.13,2.13,
서울대,2025,학생부종합,일반전형,서어서문학과,9,7.22:1,0,2.56,2.87,
서울대,2025,학생부종합,일반전형,소비자아동학부 소비자학전공,8,14.25:1,3,1.47,1.51,
서울대,2025,학생부종합,일반전형,소비자아동학부 아동가족학전공,10,12.20:1,0,1.92,2.20,
서울대,2025,학생부종합,일반전형,수학교육과,11,11.18:1,0,1.91,2.04,
서울대,2025,학생부종합,일반전형,심리학과,8,14.00:1,0,1.90,2.07,
서울대,2025,학생부종합,일반전형,아시아언어문명학부,9,9.89:1,1,1.71,1.95,
서울대,2025,학생부종합,일반전형,언론정보학과,13,9.15:1,0,1.41,1.90,
서울대,2025,학생부종합,일반전형,언어학과,9,9.22:1,0,1.92,2.02,
서울대,2025,학생부종합,일반전형,역사교육과,6,10.67:1,0,1.51,1.53,
서울대,2025,학생부종합,일반전형,역사학부,9,14.44:1,0,2.22,2.36,
서울대,2025,학생부종합,일반전형,영어교육과,12,6.83:1,0,1.66,1.81,
서울대,2025,학생부종합,일반전형,영어영문학과,9,11.78:1,2,2.02,2.18,
서울대,2025,학생부종합,일반전형,윤리교육과,9,11.11:1,0,1.42,2.04,
서울대,2025,학생부종합,일반전형,의류학과,12,9.08:1,1,2.22,2.29,
서울대,2025,학생부종합,일반전형,자유전공학부,48,11.42:1,1,1.98,2.34,
서울대,2025,학생부종합,일반전형,정치외교학부,25,10.48:1,3,1.73,2.02,
서울대,2025,학생부종합,일반전형,종교학과,9,12.33:1,1,2.66,3.20,
서울대,2025,학생부종합,일반전형,중어중문학과,9,8.00:1,0,1.84,2.32,
서울대,2025,학생부종합,일반전형,지구과학교육과,9,8.44:1,0,1.61,2.24,
서울대,2025,학생부종합,일반전형,지리교육과,6,9.00:1,0,1.82,1.89,
서울대,2025,학생부종합,일반전형,지리학과,9,11.56:1,0,1.86,2.36,
서울대,2025,학생부종합,일반전형,철학과,9,17.89:1,0,1.56,2.29,
서울대,2025,학생부종합,일반전형,체육교육과,4,28.25:1,0,-,-,
서울대,2025,학생부종합,일반전형,통계학과,13,8.15:1,2,-,-,
서울대,2025,학생부종합,일반전형,화학교육과,7,14.14:1,1,1.78,2.79,
서울대,2025,학생부종합,지역균형전형,경영대학,26,2.92:1,0,1.16,1.22,
서울대,2025,학생부종합,지역균형전형,경제학부,7,3.14:1,0,1.09,1.11,
서울대,2025,학생부종합,지역균형전형,국어교육과,5,3.60:1,0,1.14,1.14,
서울대,2025,학생부종합,지역균형전형,농경제사회학부,11,4.64:1,0,1.23,1.23,
서울대,2025,학생부종합,지역균형전형,독어교육과,4,1.50:1,1,1.28,1.28,
서울대,2025,학생부종합,지역균형전형,물리교육과,3,4.00:1,0,-,-,
서울대,2025,학생부종합,지역균형전형,불어교육과,5,1.40:1,0,1.55,1.55,
서울대,2025,학생부종합,지역균형전형,사회교육과,5,2.40:1,0,1.20,1.31,
서울대,2025,학생부종합,지역균형전형,사회복지학과,6,4.00:1,0,1.22,1.32,
서울대,2025,학생부종합,지역균형전형,사회학과,6,4.00:1,1,1.09,1.12,
서울대,2025,학생부종합,지역균형전형,생물교육과,5,3.80:1,0,1.26,1.26,
서울대,2025,학생부종합,지역균형전형,소비자아동학부 소비자학전공,6,4.67:1,0,1.22,1.32,
서울대,2025,학생부종합,지역균형전형,소비자아동학부 아동가족학전공,5,2.40:1,1,1.44,1.44,
서울대,2025,학생부종합,지역균형전형,수학교육과,4,3.75:1,0,1.10,1.10,
서울대,2025,학생부종합,지역균형전형,심리학과,6,2.83:1,1,1.09,1.26,
서울대,2025,학생부종합,지역균형전형,역사교육과,5,1.00:1,0,-,-,
서울대,2025,학생부종합,지역균형전형,역사학부,9,2.44:1,1,1.36,1.43,
서울대,2025,학생부종합,지역균형전형,영어교육과,4,2.50:1,0,1.13,1.13,
서울대,2025,학생부종합,지역균형전형,윤리교육과,3,2.33:1,1,-,-,
서울대,2025,학생부종합,지역균형전형,의류학과,8,2.75:1,0,1.72,1.90,
서울대,2025,학생부종합,지역균형전형,인문계열,28,3.75:1,3,1.33,1.40,
서울대,2025,학생부종합,지역균형전형,자유전공학부,20,5.85:1,1,1.20,1.26,
서울대,2025,학생부종합,지역균형전형,정치외교학부,17,2.59:1,0,1.11,1.21,
서울대,2025,학생부종합,지역균형전형,지구과학교육과,3,3.67:1,0,-,-,
서울대,2025,학생부종합,지역균형전형,지리교육과,5,1.40:1,0,1.37,1.37,
서울대,2025,학생부종합,지역균형전형,지리학과,6,2.33:1,0,1.39,1.39,
서울대,2025,학생부종합,지역균형전형,체육교육과,2,3.50:1,0,-,-,
서울대,2025,학생부종합,지역균형전형,통계학과,6,4.33:1,0,1.13,1.15,
서울대,2025,학생부종합,지역균형전형,화학교육과,6,1.83:1,1,1.44,1.50,
서울대,2026,학생부종합,수시상세,경영대학,7,7,0,1.05,1.18,종합 · 기회균형
서울대,2026,학생부종합,수시상세,경영대학,26,1.88,3,1.15,1.2,종합 · 지역균형
서울대,2026,학생부종합,수시상세,경영대학,47,5.62,0,1.81,1.94,종합 · 일반전형
서울대,2026,학생부종합,수시상세,경제학부,8,7,0,1.36,1.38,종합 · 기회균형
서울대,2026,학생부종합,수시상세,경제학부,7,3.86,2,1.0,1.0,종합 · 지역균형
서울대,2026,학생부종합,수시상세,경제학부,60,4.93,3,1.77,2.11,종합 · 일반전형
서울대,2026,학생부종합,수시상세,고고미술사학과,9,11.44,0,1.98,2.68,종합 · 일반전형
서울대,2026,학생부종합,수시상세,교육학과,1,10,0,,,종합 · 기회균형
서울대,2026,학생부종합,수시상세,교육학과,11,10.09,0,1.88,1.99,종합 · 일반전형
서울대,2026,학생부종합,수시상세,국어교육과,1,7,0,,,종합 · 기회균형
서울대,2026,학생부종합,수시상세,국어교육과,5,2.6,0,1.12,1.14,종합 · 지역균형
서울대,2026,학생부종합,수시상세,국어교육과,9,8.89,0,1.77,1.95,종합 · 일반전형
서울대,2026,학생부종합,수시상세,국어국문학과,9,10.22,0,2.1,2.52,종합 · 일반전형
서울대,2026,학생부종합,수시상세,노어노문학과,9,6,0,1.57,2.16,종합 · 일반전형
서울대,2026,학생부종합,수시상세,농경제사회학부,2,8.5,0,,,종합 · 기회균형
서울대,2026,학생부종합,수시상세,농경제사회학부,11,2.64,0,1.33,1.38,종합 · 지역균형
서울대,2026,학생부종합,수시상세,농경제사회학부,15,11.53,0,2.33,2.45,종합 · 일반전형
서울대,2026,학생부종합,수시상세,농경제사회학부,0,0,"미제출 사유 : 통합모집, 추가 안내자료 참고",,,
서울대,2026,학생부종합,수시상세,독어교육과,1,10,0,,,종합 · 기회균형
서울대,2026,학생부종합,수시상세,독어교육과,4,4.75,0,1.58,1.58,종합 · 지역균형
서울대,2026,학생부종합,수시상세,독어교육과,10,6.5,0,2.43,2.79,종합 · 일반전형
서울대,2026,학생부종합,수시상세,독어독문학과,9,6.44,1,2.19,2.36,종합 · 일반전형
서울대,2026,학생부종합,수시상세,물리교육과,1,8,0,,,종합 · 기회균형
서울대,2026,학생부종합,수시상세,물리교육과,3,4.67,0,,,종합 · 지역균형
서울대,2026,학생부종합,수시상세,물리교육과,7,13.57,1,1.65,1.7,종합 · 일반전형
서울대,2026,학생부종합,수시상세,미학과,9,12.56,0,2.05,2.15,종합 · 일반전형
서울대,2026,학생부종합,수시상세,불어교육과,1,8,0,,,종합 · 기회균형
서울대,2026,학생부종합,수시상세,불어교육과,4,4.5,0,1.56,1.56,종합 · 지역균형
서울대,2026,학생부종합,수시상세,불어교육과,10,5.9,0,2.43,2.62,종합 · 일반전형
서울대,2026,학생부종합,수시상세,불어불문학과,9,6.11,0,2.29,2.37,종합 · 일반전형
서울대,2026,학생부종합,수시상세,사회교육과,1,12,0,,,종합 · 기회균형
서울대,2026,학생부종합,수시상세,사회교육과,5,2.8,1,1.32,1.32,종합 · 지역균형
서울대,2026,학생부종합,수시상세,사회교육과,6,13.17,0,1.67,1.91,종합 · 일반전형
서울대,2026,학생부종합,수시상세,사회복지학과,1,17,0,,,종합 · 기회균형
서울대,2026,학생부종합,수시상세,사회복지학과,6,5,0,1.28,1.3,종합 · 일반전형
서울대,2026,학생부종합,수시상세,사회복지학과,7,15.57,0,2.34,2.36,종합 · 지역균형
서울대,2026,학생부종합,수시상세,사회학과,1,14,0,,,종합 · 기회균형
서울대,2026,학생부종합,수시상세,사회학과,6,3,0,1.08,1.22,종합 · 지역균형
서울대,2026,학생부종합,수시상세,사회학과,10,16.5,1,1.77,1.93,종합 · 일반전형
서울대,2026,학생부종합,수시상세,생물교육과,1,9,0,,,종합 · 기회균형
서울대,2026,학생부종합,수시상세,생물교육과,5,4.2,3,,,종합 · 지역균형
서울대,2026,학생부종합,수시상세,생물교육과,7,14.86,0,1.76,2.1,종합 · 일반전형
서울대,2026,학생부종합,수시상세,서어서문학과,9,6.89,0,1.77,1.9,종합 · 일반전형
서울대,2026,학생부종합,수시상세,소비자아동학부(소비자학전공),1,12,0,,,종합 · 기회균형
서울대,2026,학생부종합,수시상세,소비자아동학부(소비자학전공),6,4.67,0,1.22,1.23,종합 · 지역균형
서울대,2026,학생부종합,수시상세,소비자아동학부(소비자학전공),8,11.25,0,1.66,1.98,종합 · 일반전형
서울대,2026,학생부종합,수시상세,소비자아동학부(아동가족학전공),1,10,0,,,종합 · 기회균형
서울대,2026,학생부종합,수시상세,소비자아동학부(아동가족학전공),5,2.8,0,1.36,1.57,종합 · 지역균형
서울대,2026,학생부종합,수시상세,소비자아동학부(아동가족학전공),10,10.4,0,2.3,2.45,종합 · 일반전형
서울대,2026,학생부종합,수시상세,수학교육과,1,20,0,,,종합 · 기회균형
서울대,2026,학생부종합,수시상세,수학교육과,4,2.25,1,1.05,1.05,종합 · 지역균형
서울대,2026,학생부종합,수시상세,수학교육과,11,12.09,1,1.52,1.59,종합 · 일반전형
서울대,2026,학생부종합,수시상세,심리학과,1,12,0,,,종합 · 기회균형
서울대,2026,학생부종합,수시상세,심리학과,6,2.5,0,1.28,1.29,종합 · 지역균형
서울대,2026,학생부종합,수시상세,심리학과,8,11.25,0,1.83,2.2,종합 · 일반전형
서울대,2026,학생부종합,수시상세,아시아언어문명학부,9,9.89,0,1.58,2.09,종합 · 일반전형
서울대,2026,학생부종합,수시상세,언론정보학과,1,12,0,,,종합 · 기회균형
서울대,2026,학생부종합,수시상세,언론정보학과,12,9.58,0,1.5,1.67,종합 · 일반전형
서울대,2026,학생부종합,수시상세,언어학과,9,9,0,1.57,1.98,종합 · 일반전형
서울대,2026,학생부종합,수시상세,역사교육과,1,10,0,,,종합 · 기회균형
서울대,2026,학생부종합,수시상세,역사교육과,5,2,0,1.41,1.45,종합 · 지역균형
서울대,2026,학생부종합,수시상세,역사교육과,6,8.17,0,1.64,1.67,종합 · 일반전형
서울대,2026,학생부종합,수시상세,역사학부,9,1.89,0,1.37,1.46,종합 · 일반전형
서울대,2026,학생부종합,수시상세,역사학부,9,12.22,0,1.47,2.38,종합 · 지역균형
서울대,2026,학생부종합,수시상세,영어교육과,1,10,0,,,종합 · 기회균형
서울대,2026,학생부종합,수시상세,영어교육과,4,3,0,1.26,1.26,종합 · 지역균형
서울대,2026,학생부종합,수시상세,영어교육과,12,7.25,1,1.78,2.34,종합 · 일반전형
서울대,2026,학생부종합,수시상세,영어영문학과,9,9.22,1,1.9,2.1,종합 · 일반전형
서울대,2026,학생부종합,수시상세,윤리교육과,1,12,0,,,종합 · 기회균형
서울대,2026,학생부종합,수시상세,윤리교육과,3,3.33,2,,,종합 · 지역균형
서울대,2026,학생부종합,수시상세,윤리교육과,9,10.78,0,1.69,1.73,종합 · 일반전형
서울대,2026,학생부종합,수시상세,의류학과,1,10,0,,,종합 · 기회균형
서울대,2026,학생부종합,수시상세,의류학과,9,3.44,0,1.39,1.44,종합 · 지역균형
서울대,2026,학생부종합,수시상세,의류학과,12,9.08,0,2.03,2.23,종합 · 일반전형
서울대,2026,학생부종합,수시상세,인문계열,14,10.43,1,1.55,1.67,종합 · 기회균형
서울대,2026,학생부종합,수시상세,인문계열,27,4.44,1,1.33,1.39,종합 · 지역균형
